,image,name,author,book_depository_stars,price,isbn,category,img_paths
24266,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356502007.jpg,Promise of Blood,Brian Mcclellan,4.0,6.67,9780356502007,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000574.jpg
24267,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575094161.jpg,I Am Legend,Richard Matheson,4.0,7.08,9780575094161,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000575.jpg
24268,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143039976.jpg,We Have Always Lived in the Castle,Shirley Jackson,4.0,13.21,9780143039976,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000576.jpg
24269,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408889565.jpg,The Seven Deaths of Evelyn Hardcastle,Stuart Turton,4.0,16.97,9781408889565,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000577.jpg
24270,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425273999.jpg,Kings Rising,C. S. Pacat,4.5,13.82,9780425273999,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000578.jpg
24271,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356500843.jpg,Ender's Game,Orson Scott Card,4.5,7.65,9780356500843,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000579.jpg
24272,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316229296.jpg,The Fifth Season,N K Jemisin,4.5,12.75,9780316229296,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000580.jpg
24273,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552138918.jpg,Lords And Ladies,Terry Pratchett,4.0,8.17,9780552138918,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000581.jpg
24274,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0627/9780062792365.jpg,Last Breath,Karin Slaughter,4.0,4.03,9780062792365,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000582.jpg
24275,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473200166.jpg,Sourcery,Terry Pratchett,4.0,11.35,9781473200166,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000583.jpg
24276,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575093379.jpg,Oathbringer Part Two,Brandon Sanderson,4.5,10.73,9780575093379,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000584.jpg
24277,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345524157.jpg,The Daylight War,Peter V Brett,4.0,9.89,9780345524157,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000585.jpg
24278,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473217867.jpg,Skyward,Brandon Sanderson,4.5,16.48,9781473217867,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000586.jpg
24279,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385333849.jpg,Slaughterhouse 5,Kurt Vonnegut,4.0,12.88,9780385333849,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000587.jpg
24280,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582405308.jpg,The Walking Dead Volume 4: The Heart's Desire,Robert Kirkman,4.0,11.12,9781582405308,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000588.jpg
24281,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345456328.jpg,Belgariad Omnibus 1,David Eddings,4.5,16.57,9780345456328,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000589.jpg
24282,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486282114.jpg,Frankenstein,Mary Wollstonecraft Shelley,4.0,6.11,9780486282114,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000590.jpg
24283,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007105083.jpg,The Complete History of Middle-Earth,Christopher Tolkien,4.5,185.99,9780007105083,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000591.jpg
24284,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316385213.jpg,"No Game No Life, Vol. 4 (light novel)",Yuu Kamiya,4.5,10.88,9780316385213,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000592.jpg
24285,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632159038.jpg,Saga Book Two,Brian K. Vaughan,4.5,32.66,9781632159038,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000593.jpg
24286,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008117474.jpg,Ship of Destiny,Robin Hobb,4.0,12.89,9780008117474,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000594.jpg
24287,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4404/9780440423218.jpg,A Game of Thrones: The Graphic Novel,Daniel Abraham,4.5,22.42,9780440423218,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000595.jpg
24288,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007509119.jpg,A Darkness at Sethanon,Raymond E. Feist,4.0,9.99,9780007509119,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000596.jpg
24289,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575084469.jpg,The Republic of Thieves,Scott Lynch,4.0,7.97,9780575084469,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000597.jpg
24290,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7595/9780759531062.jpg,"Spice and Wolf, Vol. 2 (light novel)",Isuna Hasekura,4.5,10.13,9780759531062,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000598.jpg
24291,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509899043.jpg,Spinning Silver,Naomi Novik,4.5,9.08,9781509899043,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000599.jpg
24292,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141191430.jpg,The Lottery and Other Stories,Shirley Jackson,4.0,9.73,9780141191430,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000600.jpg
24293,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345505385.jpg,The Exile,Diana Gabaldon,3.5,22.98,9780345505385,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000601.jpg
24294,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751541977.jpg,Interview With The Vampire,Anne Rice,4.0,7.77,9780751541977,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000602.jpg
24295,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575093362.jpg,Oathbringer Part One,Brandon Sanderson,4.5,10.26,9780575093362,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000603.jpg
24296,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444761184.jpg,Doctor Sleep,Stephen King,4.0,9.75,9781444761184,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000604.jpg
24297,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472214584.jpg,The Book of Life,Deborah Harkness,4.0,10.66,9781472214584,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000605.jpg
24298,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008117467.jpg,The Mad Ship,Robin Hobb,4.0,12.11,9780008117467,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000606.jpg
24299,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425274279.jpg,Prince's Gambit,C S Pacat,4.5,13.22,9780425274279,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000607.jpg
24300,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444766882.jpg,The 100,Kass Morgan,3.5,7.72,9781444766882,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000608.jpg
24301,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473209350.jpg,Mitosis,Brandon Sanderson,4.0,7.64,9781473209350,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000609.jpg
24302,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0064/9780006479222.jpg,The Illustrated Man,Ray Bradbury,4.0,6.03,9780006479222,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000610.jpg
24303,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4512/9780451218049.jpg,Lover Eternal,J. R. Ward,4.5,8.19,9780451218049,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000611.jpg
24304,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409165330.jpg,Cruel Crown,Victoria Aveyard,3.5,5.9,9781409165330,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000612.jpg
24305,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007447862.jpg,A Feast for Crows (Reissue),George R. R. Martin,4.0,12.29,9780007447862,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000613.jpg
24306,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9096/9781909679825.jpg,Alice's Nightmare in Wonderland Colouring Book,Jonathan Green,4.0,14.47,9781909679825,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000614.jpg
24307,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3165/9780316553377.jpg,"Konosuba: God's Blessing on This Wonderful World!, Vol. 1 (light novel)",Natsume Akatsuki,4.0,11.42,9780316553377,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000615.jpg
24308,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552140294.jpg,Soul Music,Terry Pratchett,4.0,8.87,9780552140294,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000616.jpg
24309,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007585908.jpg,The Golden Fool,Robin Hobb,4.5,11.28,9780007585908,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000617.jpg
24310,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571311576.jpg,Solaris,Stanislaw Lem,4.0,8.64,9780571311576,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000618.jpg
24311,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575077669.jpg,The Complete Chronicles Of Conan,Robert E. Howard,4.5,27.47,9780575077669,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000619.jpg
24312,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007444243.jpg,Fool's Quest,Robin Hobb,4.5,11.65,9780007444243,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000620.jpg
24313,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1414/9780141441030.jpg,The War of the Worlds,H. G. Wells,4.0,7.1,9780141441030,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000621.jpg
24314,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473616684.jpg,Slade House,David Mitchell,4.0,11.31,9781473616684,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000622.jpg
24315,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553813128.jpg,Memories of Ice,Steven Erikson,4.5,13.57,9780553813128,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000623.jpg
24316,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765376473.jpg,A Gathering of Shadows,V E Schwab,4.5,20.23,9780765376473,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000624.jpg
24317,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8425/9781842552117.jpg,The Other Wind,Ursula K. Le Guin,4.0,5.08,9781842552117,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000625.jpg
24318,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141047850.jpg,The Power of Six,Pittacus Lore,4.0,9.21,9780141047850,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000626.jpg
24319,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4402/9780440238607.jpg,His Dark Materials,Philip Pullman,4.5,19.39,9780440238607,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000627.jpg
24320,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575074804.jpg,The Three Stigmata of Palmer Eldritch,Philip K. Dick,4.0,4.96,9780575074804,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000628.jpg
24321,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784754792.jpg,Ready Player One,Ernest Cline,4.5,8.49,9781784754792,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000629.jpg
24322,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316339155.jpg,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 1 (light novel)",Fujino Omori,4.0,10.27,9780316339155,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000630.jpg
24323,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552142359.jpg,Interesting Times,Terry Pratchett,4.0,8.08,9780552142359,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000631.jpg
24324,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855928.jpg,Harry Potter and the Goblet of Fire,J. K. Rowling,4.5,17.66,9781408855928,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000632.jpg
24325,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408865262.jpg,Harry Potter and the Philosopher's Stone,J. K. Rowling,4.5,22.49,9781408865262,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000633.jpg
24326,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007588978.jpg,Fool's Fate,Robin Hobb,4.5,11.88,9780007588978,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000634.jpg
24327,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447256236.jpg,The Invisible Library,Genevieve Cogman,3.5,7.11,9781447256236,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000635.jpg
24328,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4410/9780441013814.jpg,Moon Called,Patricia Briggs,4.0,7.16,9780441013814,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000636.jpg
24329,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401248963.jpg,The Sandman Overture Deluxe Edition,Neil Gaiman,4.0,19.63,9781401248963,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000637.jpg
24330,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552154901.jpg,Making Money,Terry Pratchett,4.0,8.57,9780552154901,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000638.jpg
24331,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007585892.jpg,Fool's Errand,Robin Hobb,4.5,11.05,9780007585892,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000639.jpg
24332,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356500270.jpg,Storm Front,Jim Butcher,4.0,7.65,9780356500270,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000640.jpg
24333,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5860/9780586044568.jpg,High-Rise,J. G. Ballard,3.5,7.92,9780586044568,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000641.jpg
24334,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008139117.jpg,Authority,Jeff Vandermeer,3.5,9.52,9780008139117,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000642.jpg
24335,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444789218.jpg,Revival,Stephen King,4.0,7.5,9781444789218,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000643.jpg
24336,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250073020.jpg,Nevernight,Jay Kristoff,4.5,23.52,9781250073020,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000644.jpg
24337,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765326362.jpg,Words of Radiance,Brandon Sanderson,5.0,25.55,9780765326362,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000645.jpg
24338,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7553/9780755381173.jpg,A Discovery of Witches,Deborah Harkness,4.0,11.51,9780755381173,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000646.jpg
24339,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553813111.jpg,Deadhouse Gates,Steven Erikson,4.0,12.34,9780553813111,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000647.jpg
24340,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765376466.jpg,A Darker Shade of Magic,V E Schwab,4.0,11.48,9780765376466,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000648.jpg
24341,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9456/9781945683442.jpg,"Destiny Grimoire Anthology, Vol I",Inc. Bungie,4.5,20.99,9781945683442,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000649.jpg
24342,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593073312.jpg,Berserk Volume 10,Kentaro Miura,4.5,11.73,9781593073312,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000650.jpg
24343,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4410/9780441017010.jpg,From Dead to Worse,Charlaine Harris,4.0,7.2,9780441017010,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000651.jpg
24344,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6321/9781632153807.jpg,Wytches Volume 1,Scott Snyder,4.0,8.82,9781632153807,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000652.jpg
24345,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4411/9780441104024.jpg,Children of Dune: Dune Chronicles Bk. 3,Frank Herbert,4.0,8.77,9780441104024,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000653.jpg
24346,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008132545.jpg,Seveneves,Neal Stephenson,4.0,11.82,9780008132545,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000654.jpg
24347,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784751364.jpg,Dragonfly In Amber,Diana Gabaldon,4.5,12.25,9781784751364,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000655.jpg
24348,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1019/9781101965481.jpg,A Game of Thrones Leather-Cloth Boxed Set,George R R Martin,4.5,80.4,9781101965481,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000656.jpg
24349,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785039720.jpg,The Winter of the Witch,Katherine Arden,4.5,14.74,9781785039720,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000657.jpg
24350,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241315583.jpg,"Black Leopard, Red Wolf",Marlon James,3.5,10.56,9780241315583,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000658.jpg
24351,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5535/9780553572940.jpg,Endymion,Dan Simmons,4.0,9.7,9780553572940,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000659.jpg
24352,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473218055.jpg,Arcanum Unbounded,Brandon Sanderson,4.5,13.5,9781473218055,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000660.jpg
24353,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141199047.jpg,The War of the Worlds,H. G. Wells,4.0,6.21,9780141199047,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000661.jpg
24354,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8532/9781853260261.jpg,Call of the Wild & White Fang,Jack London,4.0,3.7,9781853260261,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000662.jpg
24355,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141187068.jpg,The Call of Cthulhu and Other Weird Stories,H. P. Lovecraft,4.0,10.16,9780141187068,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000663.jpg
24356,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765343437.jpg,Daughter of the Forest,Juliet Marillier,4.5,9.83,9780765343437,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000664.jpg
24357,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473200159.jpg,Small Gods,Terry Pratchett,4.5,11.92,9781473200159,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000665.jpg
24358,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765319234.jpg,Chronicles of the Black Company,Glen Cook,4.0,20.03,9780765319234,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000666.jpg
24359,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444720693.jpg,Carrie,Stephen King,4.0,6.62,9781444720693,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000667.jpg
24360,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8579/9781857988475.jpg,A Scanner Darkly,Philip K. Dick,4.0,7.47,9781857988475,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000668.jpg
24361,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451673319.jpg,Fahrenheit 451,Ray Bradbury,4.0,12.29,9781451673319,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000669.jpg
24362,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008239398.jpg,The City of Brass,S. A. Chakraborty,4.0,16.69,9780008239398,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000670.jpg
24363,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4512/9780451222725.jpg,Lover Enshrined,J. R. Ward,4.0,8.56,9780451222725,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000671.jpg
24364,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473200265.jpg,Witches Abroad,Terry Pratchett,4.0,11.52,9781473200265,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000672.jpg
24365,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552145428.jpg,Hogfather,Terry Pratchett,4.0,8.41,9780552145428,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000673.jpg
24366,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4512/9780451229687.jpg,Lover Revealed,J R Ward,4.5,7.55,9780451229687,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000674.jpg
24367,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552148993.jpg,Night Watch,Terry Pratchett,4.5,9.24,9780552148993,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000675.jpg
24368,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405930956.jpg,The Chalk Man,C. J. Tudor,3.5,8.28,9781405930956,Science-Fiction-Fantasy-Horror,dataset/Science-Fiction-Fantasy-Horror/0000676.jpg
